date,url
9/12/2020 22:01,https://dailyasianage.com/news/241129/worker-dies-in-tongi-steel-mill-accident
9/12/2020 22:01,https://www.dhakatribune.com/bangladesh/nation/2020/09/12/steps-needed-to-curb-rising-juvenile-delinquency-in-chittagong
9/13/2020 22:01,https://www.dhakatribune.com/bangladesh/dhaka/2020/09/13/life-of-a-bus-driver-in-the-time-of-coronavirus
9/14/2020 22:01,https://www.thedailystar.net/frontpage/news/threats-send-prisons-high-alert-nationwide-1961277
9/15/2020 22:01,https://www.dhakatribune.com/bangladesh/2020/09/15/govt-moves-to-launch-safe-drive-app-to-avert-accident
9/15/2020 22:01,https://thefinancialexpress.com.bd/sci-tech/govt-moves-to-launch-safe-drive-app-to-avert-accident-1600167047
9/15/2020 22:01,https://www.dhakatribune.com/bangladesh/nation/2020/09/15/september-15-news-in-brief
9/15/2020 22:01,https://www.thedailystar.net/city/news/battery-run-rickshaws-still-rule-the-alleys-1962121
9/16/2020 22:01,https://www.dhakatribune.com/bangladesh/nation/2020/09/16/panchagarh-jail-guards-killed-in-road-crash
9/16/2020 22:01,https://www.unb.com.bd/category/bangladesh/accidents-killed-553-in-august/57496
9/16/2020 22:01,https://www.bangladeshpost.net/posts/rmg-worker-killed-in-dhamrai-road-accident-42484
9/16/2020 22:01,https://bdnews24.com/bangladesh/2020/09/16/bangladesh-road-crashes-kill-459-in-august-report
9/17/2020 22:25,https://www.dhakatribune.com/bangladesh/2020/09/17/man-killed-as-2-trucks-collide-in-khulna
9/18/2020 22:02,https://www.dhakatribune.com/bangladesh/nation/2020/09/18/3-killed-20-injured-in-magura-road-crash
9/18/2020 22:02,https://bangladeshpost.net/posts/four-killed-in-magura-road-accident-42664
9/18/2020 22:38,https://unb.com.bd/category/Bangladesh/three-killed-20-injured-in-magura-road-accident/57612
9/19/2020 22:02,http://www.unb.com.bd/category/Bangladesh/father-son-killed-in-mymensingh-road-crash/57656
9/19/2020 22:02,http://unb.com.bd/category/Bangladesh/father-son-killed-in-mymensingh-road-crash/57656
9/19/2020 22:03,http://www.theindependentbd.com/post/253469
